fitX0 dataMean dataStd fitMeasValMean fitMeasValStd
  2.000000E+07   4.415408E+02   1.167470E+01   4.498916E+02   3.284402E-01
  2.009024E+07   4.187422E+02   9.443402E+00   4.466919E+02   3.240683E-01
  2.018088E+07   4.118805E+02   9.058580E+00   4.434864E+02   3.197057E-01
  2.027193E+07   4.031676E+02   7.698050E+00   4.402753E+02   3.153528E-01
  2.036339E+07   4.061792E+02   7.268684E+00   4.370588E+02   3.110104E-01
  2.045527E+07   4.200236E+02   6.484948E+00   4.338372E+02   3.066791E-01
  2.054756E+07   4.148495E+02   5.951594E+00   4.306107E+02   3.023596E-01
  2.064026E+07   4.051107E+02   5.288882E+00   4.273794E+02   2.980525E-01
  2.073339E+07   3.877491E+02   4.948115E+00   4.241436E+02   2.937583E-01
  2.082693E+07   3.792910E+02   4.435616E+00   4.209037E+02   2.894779E-01
  2.092090E+07   3.784884E+02   4.087256E+00   4.176596E+02   2.852119E-01
  2.101529E+07   3.795442E+02   3.905355E+00   4.144119E+02   2.809610E-01
  2.111011E+07   3.790129E+02   3.790129E+00   4.111606E+02   2.767258E-01
  2.120535E+07   3.800390E+02   3.800390E+00   4.079061E+02   2.725072E-01
  2.130102E+07   3.788297E+02   3.788297E+00   4.046486E+02   2.683057E-01
  2.139713E+07   3.774529E+02   3.774529E+00   4.013883E+02   2.641222E-01
  2.149367E+07   3.728213E+02   3.728213E+00   3.981256E+02   2.599574E-01
  2.159064E+07   3.689282E+02   3.689282E+00   3.948606E+02   2.558120E-01
  2.168805E+07   3.673356E+02   3.673356E+00   3.915936E+02   2.516868E-01
  2.178591E+07   3.626087E+02   3.626087E+00   3.883249E+02   2.475826E-01
  2.188420E+07   3.608588E+02   3.608588E+00   3.850548E+02   2.435001E-01
  2.198294E+07   3.656861E+02   3.656861E+00   3.817836E+02   2.394402E-01
  2.208212E+07   3.669413E+02   3.669413E+00   3.785115E+02   2.354036E-01
  2.218175E+07   3.618653E+02   3.618653E+00   3.752388E+02   2.313912E-01
  2.228183E+07   3.549988E+02   3.549988E+00   3.719658E+02   2.274038E-01
  2.238236E+07   3.531379E+02   3.531379E+00   3.686928E+02   2.234422E-01
  2.248334E+07   3.487430E+02   3.487430E+00   3.654201E+02   2.195073E-01
  2.258478E+07   3.453041E+02   3.453041E+00   3.621480E+02   2.156000E-01
  2.268668E+07   3.442791E+02   3.442791E+00   3.588767E+02   2.117211E-01
