0.0033412109	117.38311	0.72767672
0.0033562858	115.40250	0.71049513
0.0033714286	112.77827	0.71578390
0.0033866397	110.83335	0.70729251
0.0034019195	108.63084	0.69957613
0.0034172682	106.47186	0.69727214
0.0034326862	105.17072	0.69276718
0.0034481737	103.54659	0.67959136
0.0034637311	100.63419	0.65979774
0.0034793587	99.182582	0.66553523
0.0034950568	97.741860	0.65663535
0.0035108257	95.601271	0.64168745
0.0035266658	93.450142	0.64080392
0.0035425773	91.333980	0.63605038
0.0035585607	89.677931	0.63133687
0.0035746161	88.852919	0.62859259
0.0035907440	87.674974	0.62314907
0.0036069446	85.276404	0.60562658
0.0036232184	83.333873	0.60226306
0.0036395656	82.199762	0.59998252
0.0036559865	81.028209	0.58718736
0.0036724815	79.614761	0.57740647
0.0036890509	78.207591	0.57787730
0.0037056951	76.926841	0.57311094
0.0037224144	75.762528	0.56999223
0.0037392091	74.394264	0.56371158
0.0037560796	72.734293	0.55242053
0.0037730262	70.737316	0.54684505
0.0037900493	70.043683	0.54451032
0.0038071491	69.070696	0.53488598
0.0038243261	67.916327	0.52502898
0.0038415807	66.608967	0.52459247
0.0038589130	65.550676	0.52314882
0.0038763236	64.590863	0.51977845
0.0038938127	63.234557	0.51149928
0.0039113807	62.307305	0.50642442
0.0039290280	61.395754	0.49815129
0.0039467549	60.579585	0.49330080
0.0039645618	59.537215	0.48967684
0.0039824491	58.142764	0.48113274
0.0040004170	56.967718	0.48125816
0.0040184660	56.034619	0.47581940
0.0040365964	55.329130	0.47282881
0.0040548087	54.418606	0.46989569
0.0040731031	53.372342	0.46022948
0.0040914800	52.245487	0.45683234
0.0041099399	51.516782	0.45620891
0.0041284830	50.773276	0.44317632
0.0041471098	49.991795	0.44177016
0.0041658207	49.279443	0.44002292
0.0041846160	48.719365	0.43565869
0.0042034960	48.089666	0.43489530
0.0042224613	47.310753	0.42543753
0.0042415121	46.220783	0.42050653
0.0042606489	45.841433	0.41929658
0.0042798720	45.303655	0.40623682
0.0042991818	44.498316	0.40628695
0.0043185788	43.799881	0.40245806
0.0043380633	43.424367	0.40118734
0.0043576356	43.022057	0.40008788
0.0043772963	42.313006	0.39114245
0.0043970457	41.645444	0.38658090
0.0044168842	41.153027	0.38559602
0.0044368123	40.601868	0.37308666
0.0044568302	39.933973	0.37581960
0.0044769384	39.456157	0.37236230
0.0044971374	38.848033	0.36958923
0.0045174275	38.468029	0.36793177
0.0045378091	37.819788	0.35967870
0.0045582827	37.295463	0.35925457
0.0045788487	36.725516	0.35366718
0.0045995074	36.256176	0.34806173
0.0046202594	35.866534	0.34681141
0.0046411050	35.379196	0.34498408
0.0046620446	34.953936	0.34312992
0.0046830788	34.483901	0.33875076
0.0047042078	33.920984	0.33171399
0.0047254321	33.519140	0.33168820
0.0047467522	33.139694	0.32317426
0.0047681685	32.643027	0.32237784
0.0047896815	32.104486	0.32171555
0.0048112915	31.675108	0.32002484
0.0048329990	31.226240	0.31616186
0.0048548044	30.717811	0.30886755
0.0048767082	30.316122	0.30825991
0.0048987108	30.066670	0.30238925
0.0049208127	29.564119	0.29843042
0.0049430144	29.204694	0.30046185
0.0049653162	28.909220	0.29800920
0.0049877186	28.569203	0.29552305
0.0050102221	28.050896	0.28916197
0.0050328271	27.706926	0.28803397
0.0050555341	27.194026	0.28030815
0.0050783436	26.690671	0.28005329
0.0051012559	26.420319	0.28007101
0.0051242717	26.047328	0.27736264
0.0051473913	25.685679	0.27450692
0.0051706152	25.136093	0.26987664
0.0051939438	24.719303	0.26847449
0.0052173778	24.213082	0.26111950
0.0052409174	23.822733	0.26283590
0.0052645633	23.446960	0.25979600
0.0052883158	22.973081	0.25967173
0.0053121756	22.346252	0.25291622
0.0053361429	21.848137	0.25187096
0.0053602184	21.437751	0.24636581
0.0053844026	20.948523	0.24634861
0.0054086958	20.553041	0.24488676
0.0054330987	20.195111	0.24397147
0.0054576116	19.777644	0.23932058
0.0054822351	19.130315	0.23682287
0.0055069698	18.761094	0.23347923
0.0055318160	18.415335	0.23045822
0.0055567744	17.995913	0.22924738
0.0055818453	17.662942	0.22940106
0.0056070294	17.192799	0.22528778
0.0056323270	16.653804	0.22240272
0.0056577389	16.118829	0.22072085
0.0056832653	15.703464	0.21517658
0.0057089070	15.231350	0.21593108
0.0057346643	14.742729	0.21532831
0.0057605379	14.263807	0.21317461
0.0057865281	13.655127	0.20920595
0.0058126357	13.188047	0.20620832
0.0058388610	12.716357	0.20286017
0.0058652047	12.263339	0.20319230
0.0058916672	11.864394	0.20208234
0.0059182491	11.437657	0.19983698
0.0059449509	11.011541	0.19503604
0.0059717733	10.692005	0.19417767
0.0059987166	10.166992	0.19136294
0.0060257815	9.7310529	0.19047747
0.0060529685	9.3329930	0.18986561
0.0060802781	8.9281365	0.18514831
0.0061077110	8.4628855	0.18419612
0.0061352677	8.0591932	0.18027763
0.0061629486	7.6010847	0.17965821
0.0061907545	7.2761301	0.17984455
0.0062186858	6.9452260	0.17930017
0.0062467432	6.4682128	0.17372421
0.0062749271	6.2129249	0.17316596
0.0063032382	5.8367928	0.16997786
0.0063316770	5.5690766	0.17033662
0.0063602442	5.2555510	0.16973972
0.0063889402	4.9335403	0.16586407
0.0064177657	4.5519895	0.16473493
0.0064467212	4.3214572	0.16066371
0.0064758074	4.0337122	0.16177102
0.0065050248	3.6061627	0.16081983
0.0065343741	3.3916264	0.15875467
0.0065638557	3.2330686	0.15578350
0.0065934704	3.0466905	0.15335264
0.0066232187	2.6921652	0.15295876
0.0066531012	2.4853897	0.15294030
0.0066831185	2.3368759	0.15096811
0.0067132713	2.1749441	0.14672678
0.0067435601	1.9599760	0.14627917
0.0067739856	1.7596708	0.14425360
0.0068045483	1.5249240	0.14393832
0.0068352489	1.4043826	0.14298076
0.0068660881	1.2431183	0.14006420
0.0068970664	1.2114071	0.13926336
0.0069281844	1.0760383	0.13694277
0.0069594428	1.0429673	0.13749749
0.0069908423	1.0066048	0.13629913
0.0070223835	0.92805587	0.13324718
0.0070540669	0.83062866	0.13201391
0.0070858933	0.82331662	0.13168051
0.0071178633	0.72394617	0.13039505
0.0071499775	0.65359076	0.12925380
0.0071822367	0.72116180	0.12698891
0.0072146413	0.78657319	0.12489563
0.0072471922	0.86077158	0.12490057
0.0072798900	0.90680610	0.12416683
0.0073127352	1.0071377	0.12210577
0.0073457287	1.0993964	0.12146003
0.0073788710	1.1166078	0.11943007
0.0074121628	1.1371132	0.11887670
0.0074456049	1.1744820	0.11867057
0.0074791978	1.1583247	0.11580595
0.0075129423	1.1822531	0.11557569
0.0075468391	1.3089110	0.11393395
0.0075808887	1.4138753	0.11411491
0.0076150920	1.5282897	0.11243811
0.0076494497	1.6237491	0.11114310
0.0076839623	1.6926918	0.10930771
0.0077186306	1.7504655	0.10954226
0.0077534554	1.8543247	0.10867563
0.0077884373	1.9734290	0.10671490
0.0078235770	2.1138921	0.10608099
0.0078588753	2.2500612	0.10514259
0.0078943328	2.3995874	0.10464017
0.0079299503	2.5375629	0.10387507
0.0079657285	2.6539520	0.10277959
0.0080016681	2.7175457	0.10065528
0.0080377699	2.8188447	0.10077180
0.0080740345	2.8827202	0.10082404
0.0081104628	2.9719289	0.098982692
0.0081470554	3.0863456	0.097296369
0.0081838131	3.2000222	0.097419698
0.0082207367	3.2972660	0.097292486
0.0082578269	3.4461157	0.095290511
0.0082950844	3.5874564	0.093831728
0.0083325100	3.6972495	0.093842830
0.0083701044	3.7625504	0.093882339
0.0084078685	3.8003474	0.092253104
0.0084458029	3.8360620	0.090930898
0.0084839085	3.8872771	0.090623525
0.0085221861	3.9314532	0.090321853
0.0085606363	4.0032897	0.088751582
0.0085992600	4.0554393	0.087875628
0.0086380580	4.0742907	0.086960780
0.0086770310	4.0650414	0.087071257
0.0087161799	4.0560374	0.085503886
0.0087555053	4.0392611	0.084654176
0.0087950083	4.0215757	0.084163442
0.0088346894	4.0297147	0.084173597
0.0088745496	4.0221729	0.083131022
0.0089145896	4.0089584	0.082606267
0.0089548103	3.9152968	0.083070305
0.0089952124	3.8545970	0.082860089
0.0090357968	3.8035137	0.082585374
0.0090765644	3.7371056	0.080573916
0.0091175158	3.7093768	0.081114879
0.0091586520	3.6858394	0.081172377
0.0091999739	3.6448722	0.080556723
0.0092414821	3.6128249	0.079363011
0.0092831777	3.5772542	0.079358762
0.0093250613	3.5174161	0.078626750
0.0093671340	3.4761704	0.078074737
0.0094093964	3.3399162	0.077086591
0.0094518495	3.2329448	0.077689752
0.0094944942	3.1439206	0.076980533
0.0095373313	3.0507987	0.075332198
0.0095803616	2.9710877	0.075740904
0.0096235861	2.9278022	0.074847366
0.0096670056	2.8700155	0.074641723
0.0097106210	2.7618751	0.073436138
0.0097544332	2.7009712	0.073309304
0.0097984431	2.6265320	0.072906817
0.0098426515	2.5500909	0.071375566
0.0098870594	2.4598478	0.071541988
0.0099316676	2.4076544	0.071495275
0.0099764771	2.3160884	0.070853240
0.010021489	2.1981119	0.069584760
0.010066704	2.1031448	0.069743747
0.010112122	2.0352545	0.068981603
0.010157746	1.9869074	0.067448810
0.010203575	1.9180453	0.067947655
0.010249612	1.8625213	0.067297337
0.010295856	1.8001742	0.066401565
0.010342308	1.7565300	0.066223990
0.010388971	1.7443271	0.065696489
0.010435843	1.6916990	0.065402088
0.010482928	1.6617978	0.064347243
0.010530224	1.5740571	0.064459120
0.010577734	1.5205874	0.063883661
0.010625459	1.4996360	0.062597884
0.010673398	1.4382134	0.063028154
0.010721554	1.4036150	0.062084735
0.010769928	1.3896464	0.061298471
0.010818519	1.3783722	0.061400949
0.010867330	1.3700034	0.060738736
0.010916361	1.3543950	0.060077177
0.010965613	1.3079863	0.059904665
0.011015088	1.2851249	0.059474144
0.011064785	1.2615488	0.058712098
0.011114707	1.2565673	0.058215569
0.011164854	1.2761842	0.057925892
0.011215228	1.2655686	0.057545939
0.011265828	1.2480037	0.056642926
0.011316657	1.2217872	0.056821655
0.011367716	1.2101016	0.056346755
0.011419004	1.2213603	0.055428148
0.011470524	1.1975902	0.055265227
0.011522277	1.1466739	0.055145593
0.011574263	1.1254740	0.054398399
0.011626483	1.0883744	0.054185060
0.011678939	1.0630672	0.053892817
0.011731632	1.0206133	0.053223187
0.011784563	0.96902944	0.052914902
0.011837732	0.93585750	0.052257673
0.011891141	0.92835725	0.051675867
0.011944792	0.90827181	0.051385669
0.011998684	0.85650986	0.050775607
0.012052819	0.79245142	0.050394443
0.012107199	0.72231265	0.049993064
0.012161824	0.67018068	0.049133065
0.012216696	0.64582412	0.049401589
0.012271815	0.62089394	0.049032961
0.012327182	0.62880992	0.047962159
0.012382800	0.58097854	0.048097429
0.012438668	0.51486228	0.047882435
0.012494789	0.42316756	0.046842098
0.012551163	0.39047837	0.047055910
0.012607791	0.38550500	0.046455087
0.012664674	0.37497868	0.045843356
0.012721814	0.33933009	0.045498431
0.012779212	0.28235590	0.044783141
0.012836869	0.26238600	0.044759749
0.012894787	0.25487563	0.044556793
0.012952965	0.24449358	0.043640043
0.013011406	0.23781411	0.043874973
0.013070111	0.22753708	0.043434679
0.013129080	0.23612991	0.042864656
0.013188316	0.24268103	0.042857901
0.013247818	0.25165642	0.042020402
0.013307590	0.26727293	0.042256907
0.013367631	0.28711795	0.041826730
0.013427942	0.28872935	0.041089566
0.013488526	0.30630699	0.041146226
0.013549384	0.31159965	0.040513793
0.013610515	0.33711260	0.040552661
0.013671923	0.35156276	0.040350457
0.013733608	0.38089911	0.039707543
0.013795571	0.41621424	0.039882905
0.013857813	0.46774861	0.039201417
0.013920337	0.51393116	0.039080135
0.013983142	0.57327896	0.038875935
0.014046231	0.61036965	0.038209436
0.014109605	0.66321611	0.038326878
0.014173264	0.69152307	0.037736683
0.014237211	0.73774794	0.037876842
0.014301446	0.76701373	0.037659676
0.014365971	0.78791727	0.037127979
0.014430787	0.82264571	0.037126850
0.014495895	0.87159288	0.036371317
0.014561298	0.91153240	0.036721076
0.014626995	0.93437565	0.036173401
0.014692989	0.92812599	0.036138312
0.014759280	0.93531291	0.035833365
0.014825871	0.94583722	0.035326739
0.014892762	0.96378164	0.035262065
0.014959955	0.95762307	0.034518554
0.015027451	0.96164795	0.034740389
0.015095252	0.93304067	0.034065431
0.015163358	0.93239386	0.034229599
0.015231772	0.91598376	0.033733577
0.015300494	0.90546304	0.033465623
0.015369527	0.87775628	0.033404196
0.015438871	0.83478331	0.032624013
0.015508527	0.79900451	0.032727056
0.015578499	0.75988020	0.031951598
0.015648785	0.71824651	0.032198654
0.015719389	0.68272388	0.031497111
0.015790312	0.63588722	0.031646934
0.015861554	0.57757197	0.030995584
0.015933118	0.52424314	0.031078259
0.016005005	0.49198372	0.030591878
0.016077216	0.46249948	0.030441094
0.016149752	0.43266295	0.030200562
0.016222617	0.39663300	0.029705469
0.016295809	0.35776655	0.029544111
0.016369333	0.33104631	0.029066376
0.016443187	0.29876291	0.029085592
0.016517375	0.29515533	0.028486218
0.016591898	0.27876197	0.028649559
0.016666757	0.24441222	0.027880656
0.016741954	0.20194775	0.028084192
0.016817490	0.19825435	0.027411827
0.016893367	0.19595306	0.027695207
0.016969586	0.19613677	0.026943283
0.017046149	0.18396606	0.027207167
0.017123058	0.19115249	0.026552400
0.017200313	0.19619469	0.026777518
0.017277917	0.18970160	0.026148446
0.017355871	0.20076616	0.026412136
0.017434177	0.21182894	0.025792627
0.017512836	0.20237459	0.026039671
0.017591850	0.20799975	0.025485789
0.017671221	0.21713785	0.025733319
0.017750950	0.23611391	0.025023535
0.017831038	0.23773721	0.025185901
0.017911488	0.23755439	0.024721322
0.017992300	0.23803376	0.024878209
0.018073478	0.24280868	0.024514734
0.018155021	0.23768641	0.024429151
0.018236933	0.25132322	0.024202079
0.018319214	0.25320257	0.023961520
0.018401866	0.24552008	0.023924879
0.018484891	0.24624568	0.023454305
0.018568291	0.24174502	0.023643970
0.018652067	0.23755401	0.023099795
0.018736221	0.22897203	0.023233345
0.018820755	0.21581545	0.022578001
0.018905670	0.19921198	0.022819168
0.018990968	0.18432402	0.022342145
0.019076651	0.17220863	0.022420858
0.019162721	0.18685085	0.022210760
0.019249179	0.20967619	0.021968599
0.019336027	0.20173988	0.022083130
0.019423267	0.19912040	0.021563597
0.019510900	0.20466306	0.021718765
0.019598929	0.20578246	0.021143510
0.019687355	0.21247947	0.021321392
0.019776180	0.21521248	0.021110068
0.019865406	0.21957728	0.020949823
0.019955034	0.23642517	0.021006835
0.020045067	0.24935806	0.020486596
0.020135506	0.27380843	0.020647469
0.020226353	0.30526374	0.020216118
0.020317610	0.32376840	0.020331888
0.020409278	0.33627933	0.020315873
0.020501361	0.33161577	0.019897949
0.020593858	0.34465944	0.020102188
0.020686773	0.35545004	0.019557616
0.020780107	0.35810783	0.019632468
0.020873863	0.36962082	0.019654326
0.020968041	0.36970577	0.019255532
0.021062644	0.36544123	0.019427415
0.021157674	0.37066970	0.018969349
0.021253133	0.34482352	0.018934030
0.021349022	0.31167777	0.019111851
0.021445344	0.30169092	0.018936264
0.021542101	0.28988538	0.018991337
0.021639294	0.27957882	0.019030663
0.021736926	0.27848192	0.018905069
0.021834998	0.25488981	0.018987195
0.021933513	0.21867814	0.018859158
0.022032472	0.18896797	0.018706325
0.022131878	0.16548378	0.018734101
0.022231732	0.13985180	0.018518119
0.022332037	0.10953635	0.018445823
0.022432794	0.091414791	0.018461254
0.022534006	0.084801241	0.018284459
0.022635674	0.077524092	0.018266719
0.022737801	0.067850961	0.018314268
0.022840389	0.044930484	0.018109098
0.022943440	0.038094461	0.018161754
0.023046956	0.050105677	0.018208830
0.023150939	0.052680808	0.018005236
0.023255391	0.054390218	0.017964803
0.023360314	0.058372681	0.017998960
0.023465711	0.079402230	0.017800471
0.023571583	0.072347894	0.017784180
0.023677933	0.069938915	0.017840957
0.023784762	0.082686860	0.017735864
0.023892074	0.091259082	0.017453755
0.023999870	0.097181582	0.017517709
0.024108152	0.11965510	0.017222051
0.024216922	0.13818695	0.016810892
0.024326184	0.14811866	0.016924558
0.024435938	0.14304772	0.016799340
0.024546188	0.14479789	0.016368049
0.024656935	0.14075783	0.016253438
0.024768181	0.15817126	0.016337755
0.024879930	0.16241712	0.016119703
0.024992183	0.16633751	0.015795587
0.025104942	0.16063053	0.015741593
0.025218210	0.14079827	0.015807333
0.025331989	0.13183394	0.015510485
0.025446281	0.13225314	0.015302872
0.025561089	0.12617703	0.015351925
0.025676415	0.12567711	0.015341979
0.025792262	0.13253787	0.015054339
0.025908631	0.14215916	0.014831443
0.026025525	0.14569974	0.014940398
0.026142946	0.13630570	0.014940707
0.026260898	0.13030085	0.014587258
0.026379381	0.12958924	0.014429804
0.026498399	0.13394536	0.014473843
0.026617954	0.15100378	0.014526867
0.026738048	0.15426539	0.014315358
0.026858684	0.15990826	0.014066986
0.026979865	0.14983005	0.014009540
0.027101592	0.14437884	0.014098162
0.027223869	0.15347122	0.014039094
0.027346697	0.15146400	0.013837743
0.027470079	0.14124753	0.013678942
0.027594018	0.13815939	0.013543695
0.027718516	0.12735236	0.013651363
0.027843576	0.10634393	0.013572228
0.027969200	0.10397523	0.013393530
0.028095391	0.087911626	0.013196013
0.028222151	0.062846917	0.013087302
0.028349483	0.060957636	0.013078930
0.028477390	0.047272961	0.013132949
0.028605874	0.038317329	0.012979659
0.028734937	0.031765272	0.012789824
0.028864583	0.023536745	0.012626474
0.028994813	0.010173300	0.012578562
0.029125632	0.0021774312	0.012564946
0.029257040	0.013081943	0.012603934
0.029389041	0.022943145	0.012540622
0.029521638	0.033434991	0.012430862
0.029654833	0.045126501	0.012317999
0.029788630	0.062220377	0.012193179
0.029923029	0.068619391	0.012142611
0.030058035	0.076017953	0.012136968
0.030193651	0.090531728	0.012166231
0.030329878	0.083866549	0.012132862
0.030466720	0.095320925	0.012074131
0.030604179	0.099244467	0.011986585
0.030742258	0.10040305	0.011896132
0.030880960	0.11085186	0.011807335
0.031020288	0.11540365	0.011709383
0.031160245	0.11987468	0.011627168
0.031300833	0.11938968	0.011603420
0.031442056	0.11263994	0.011581596
0.031583915	0.089283604	0.011578960
0.031726415	0.078911871	0.011564713
0.031869558	0.088695935	0.011534313
0.032013346	0.085917739	0.011684257
0.032157783	0.066750464	0.011703295
0.032302872	0.072642523	0.011724469
0.032448616	0.063292833	0.011702346
0.032595017	0.064888629	0.011711311
0.032742078	0.060348846	0.011770316
0.032889803	0.062654981	0.011748693
0.033038195	0.054309052	0.011585415
0.033187256	0.050397345	0.011340714
0.033336990	0.062448743	0.011255679
0.033487399	0.071892681	0.011151426
0.033638486	0.059652633	0.010994778
0.033790256	0.050551367	0.010899796
0.033942710	0.058386768	0.010836968
0.034095852	0.054095899	0.010688292
0.034249685	0.053029589	0.010615079
0.034404212	0.039180875	0.010582884
0.034559436	0.043004087	0.010507369
0.034715361	0.031820269	0.010485300
0.034871989	0.018351135	0.010414174
0.035029324	0.019194287	0.010334655
0.035187369	0.011938857	0.010292353
0.035346126	0.020944277	0.010247241
0.035505600	0.031450003	0.010218860
0.035665794	0.028159270	0.010154680
0.035826710	0.027226448	0.010283512
0.035988352	0.039803630	0.010419377
0.036150724	0.042768730	0.010482692
0.036313828	0.050638292	0.010518043
0.036477668	0.059685325	0.010528411
0.036642247	0.066534751	0.010381538
0.036807569	0.073782159	0.010304214
0.036973636	0.077094362	0.010232865
0.037140453	0.071688883	0.010119095
0.037308023	0.064565708	0.0099947860
0.037476348	0.059111922	0.0098738139
0.037645434	0.060508521	0.0097571765
0.037815281	0.055153082	0.0097059136
0.037985896	0.052509117	0.0096470702
0.038157280	0.037601995	0.0096599851
0.038329437	0.026310723	0.0095908811
0.038502371	0.017835549	0.0095325027
0.038676085	0.024235581	0.0094842417
0.038850583	0.034736061	0.0094197049
0.039025868	0.021301102	0.0092846307
0.039201945	0.020860628	0.0092355797
0.039378815	0.019868142	0.0092198646
0.039556484	0.026291540	0.0091976494
0.039734954	0.025451340	0.0092454902
0.039914229	0.031986541	0.0093563088
0.040094313	0.026025494	0.0094367881
0.040275210	0.030448285	0.0094687357
0.040456923	0.029041335	0.0095177634
0.040639456	0.038767010	0.0094200585
0.040822812	0.039357166	0.0093275214
0.041006996	0.032082356	0.0092015692
0.041192010	0.029624678	0.0090693641
0.041377860	0.019036618	0.0089606375
0.041564547	0.030559648	0.0089299286
0.041752077	0.030714812	0.0088881403
0.041940454	0.016904250	0.0088084735
0.042129680	0.024163475	0.0087305022
0.042319760	0.034891773	0.0086764217
0.042510697	0.034194083	0.0086653467
0.042702496	0.042883536	0.0086353092
0.042895160	0.032857612	0.0085645094
0.043088694	0.037764912	0.0085282293
0.043283101	0.038208646	0.0085302089
0.043478384	0.038567510	0.0086269238
0.043674549	0.047282894	0.0087550016
0.043871599	0.035345089	0.0088236195
0.044069538	0.037139074	0.0088313680
0.044268370	0.024452406	0.0088497705
0.044468099	0.018545046	0.0087549894
0.044668730	0.021138694	0.0085759314
0.044870265	0.014155147	0.0084518966
0.045072710	0.0024316859	0.0083322607
0.045276068	0.013690544	0.0082394827
0.045480344	0.014063264	0.0081729777
0.045685541	0.015693022	0.0080960940
0.045891664	0.020901741	0.0080529611
0.046098717	0.019320330	0.0080187687
0.046306705	0.025058431	0.0079871911
0.046515630	0.028912740	0.0079982281
0.046725499	0.021210218	0.0079676339
0.046936314	0.021836404	0.0079351763
0.047148080	0.028519098	0.0078778822
0.047360802	0.027570618	0.0078462224
0.047574483	0.019873613	0.0077732044
0.047789129	0.022021545	0.0077464021
0.048004743	0.021811474	0.0077213620
0.048221330	0.023924037	0.0076885423
0.048438894	0.021965895	0.0076396386
0.048657440	0.012799120	0.0075854285
0.048876971	0.022784462	0.0075300815
0.049097493	0.026463460	0.0074748184
0.049319011	0.023852516	0.0074378059
0.049541527	0.028793031	0.0074041234
0.049765048	0.017924417	0.0073883720
0.049989577	0.010062188	0.0073582276
0.050215119	0.016493781	0.0073393760
0.050441678	0.013173597	0.0073030405
0.050669260	0.013532419	0.0072654859
0.050897868	0.0025853336	0.0072151867
0.051127508	0.013697102	0.0071664273
0.051358185	0.0065225777	0.0071367464
0.051589901	0.0094719487	0.0071032405
0.051822664	0.010048698	0.0070776803
0.052056476	0.018807416	0.0070610343
0.052291344	0.018815250	0.0070079333
0.052527271	0.022927698	0.0069874583
0.052764262	0.017347750	0.0069462189
0.053002323	0.016315746	0.0069145837
0.053241458	0.020252768	0.0068942558
0.053481671	0.020879713	0.0068590310
0.053722969	0.020413928	0.0068294852
0.053965355	0.015125688	0.0067815736
0.054208835	0.018499183	0.0068774953
0.054453413	0.014409551	0.0069203561
0.054699095	0.0078849789	0.0069678373
0.054945885	0.0069029330	0.0069986301
0.055193789	0.010007435	0.0070203290
0.055442811	0.014161780	0.0070331203
0.055692957	0.010827980	0.0070403335
0.055944232	0.012011635	0.0070431178
0.056196640	0.013931827	0.0070588949
0.056450187	0.0051991634	0.0070697186
0.056704877	0.0078867227	0.0070086142
0.056960717	0.0066938826	0.0068649503
0.057217712	0.0027169476	0.0067679212
0.057475865	0.0067558326	0.0067152670
0.057735184	0.0044617887	0.0066651317
0.057995672	0.0051632397	0.0065990232
0.058257336	0.016918926	0.0065378445
0.058520180	0.014500105	0.0064970483
0.058784210	0.0091861514	0.0064490162
0.059049432	0.014560371	0.0064007917
0.059315850	0.012400116	0.0063745301
0.059583470	0.010828743	0.0063382537
0.059852298	0.011775771	0.0062844218
0.060122338	0.0067643200	0.0062512688
0.060393597	0.0022080450	0.0062195660
0.060666079	0.0058291530	0.0061914097
0.060939791	0.0063819401	0.0061420634
0.061214738	0.0095002607	0.0060950982
0.061490926	0.0051181503	0.0060742658
0.061768359	0.018132239	0.0060413024
0.062047045	0.011547045	0.0060020686
