fitX0 dataMean dataStd fitMeasValMean fitMeasValStd
  1.000000E+07   2.986435E+08   2.986435E+08   2.986904E+08   3.941397E+05
  1.001729E+07   2.984961E+08   2.984961E+08   2.985429E+08   3.938504E+05
  1.003461E+07   2.983483E+08   2.983483E+08   2.983951E+08   3.935603E+05
  1.005196E+07   2.982000E+08   2.982000E+08   2.982467E+08   3.932694E+05
  1.006933E+07   2.980513E+08   2.980513E+08   2.980980E+08   3.929776E+05
  1.008674E+07   2.979021E+08   2.979021E+08   2.979488E+08   3.926849E+05
  1.010418E+07   2.977525E+08   2.977525E+08   2.977991E+08   3.923915E+05
  1.012165E+07   2.976024E+08   2.976024E+08   2.976490E+08   3.920972E+05
  1.013915E+07   2.974518E+08   2.974518E+08   2.974984E+08   3.918020E+05
  1.015668E+07   2.973009E+08   2.973009E+08   2.973474E+08   3.915060E+05
  1.017424E+07   2.971494E+08   2.971494E+08   2.971960E+08   3.912092E+05
  1.019183E+07   2.969975E+08   2.969975E+08   2.970440E+08   3.909115E+05
  1.020945E+07   2.968452E+08   2.968452E+08   2.968917E+08   3.906130E+05
  1.022710E+07   2.966924E+08   2.966924E+08   2.967388E+08   3.903136E+05
  1.024478E+07   2.965391E+08   2.965391E+08   2.965855E+08   3.900134E+05
  1.026249E+07   2.963854E+08   2.963854E+08   2.964318E+08   3.897123E+05
  1.028023E+07   2.962312E+08   2.962312E+08   2.962776E+08   3.894104E+05
  1.029801E+07   2.960766E+08   2.960766E+08   2.961229E+08   3.891076E+05
  1.031581E+07   2.959214E+08   2.959214E+08   2.959678E+08   3.888039E+05
  1.033365E+07   2.957659E+08   2.957659E+08   2.958122E+08   3.884994E+05
  1.035151E+07   2.956098E+08   2.956098E+08   2.956561E+08   3.881940E+05
  1.036941E+07   2.954533E+08   2.954533E+08   2.954996E+08   3.878878E+05
  1.038733E+07   2.952964E+08   2.952964E+08   2.953426E+08   3.875807E+05
  1.040529E+07   2.951389E+08   2.951389E+08   2.951851E+08   3.872727E+05
  1.042328E+07   2.949810E+08   2.949810E+08   2.950272E+08   3.869639E+05
  1.044130E+07   2.948227E+08   2.948227E+08   2.948688E+08   3.866542E+05
  1.045935E+07   2.946638E+08   2.946638E+08   2.947099E+08   3.863436E+05
  1.047744E+07   2.945045E+08   2.945045E+08   2.945506E+08   3.860321E+05
  1.049555E+07   2.943447E+08   2.943447E+08   2.943907E+08   3.857198E+05
  1.051370E+07   2.941844E+08   2.941844E+08   2.942304E+08   3.854066E+05
  1.053187E+07   2.940237E+08   2.940237E+08   2.940697E+08   3.850925E+05
  1.055008E+07   2.938625E+08   2.938625E+08   2.939084E+08   3.847775E+05
  1.056832E+07   2.937008E+08   2.937008E+08   2.937467E+08   3.844617E+05
  1.058659E+07   2.935386E+08   2.935386E+08   2.935845E+08   3.841449E+05
  1.060490E+07   2.933760E+08   2.933760E+08   2.934218E+08   3.838273E+05
  1.062323E+07   2.932128E+08   2.932128E+08   2.932586E+08   3.835088E+05
  1.064160E+07   2.930492E+08   2.930492E+08   2.930950E+08   3.831894E+05
  1.065999E+07   2.928851E+08   2.928851E+08   2.929309E+08   3.828691E+05
  1.067842E+07   2.927205E+08   2.927205E+08   2.927662E+08   3.825479E+05
  1.069688E+07   2.925554E+08   2.925554E+08   2.926011E+08   3.822258E+05
  1.071538E+07   2.923899E+08   2.923899E+08   2.924355E+08   3.819028E+05
  1.073390E+07   2.922238E+08   2.922238E+08   2.922694E+08   3.815789E+05
  1.075246E+07   2.920573E+08   2.920573E+08   2.921029E+08   3.812541E+05
  1.077105E+07   2.918902E+08   2.918902E+08   2.919358E+08   3.809284E+05
  1.078967E+07   2.917227E+08   2.917227E+08   2.917683E+08   3.806018E+05
  1.080833E+07   2.915547E+08   2.915547E+08   2.916002E+08   3.802743E+05
  1.082701E+07   2.913862E+08   2.913862E+08   2.914317E+08   3.799459E+05
  1.084573E+07   2.912172E+08   2.912172E+08   2.912626E+08   3.796166E+05
  1.086448E+07   2.910477E+08   2.910477E+08   2.910931E+08   3.792864E+05
  1.088326E+07   2.908777E+08   2.908777E+08   2.909231E+08   3.789552E+05
  1.090208E+07   2.907072E+08   2.907072E+08   2.907525E+08   3.786232E+05
  1.092093E+07   2.905362E+08   2.905362E+08   2.905815E+08   3.782902E+05
  1.093981E+07   2.903647E+08   2.903647E+08   2.904100E+08   3.779563E+05
  1.095872E+07   2.901927E+08   2.901927E+08   2.902379E+08   3.776215E+05
  1.097767E+07   2.900202E+08   2.900202E+08   2.900654E+08   3.772858E+05
  1.099665E+07   2.898472E+08   2.898472E+08   2.898924E+08   3.769492E+05
  1.101566E+07   2.896736E+08   2.896736E+08   2.897188E+08   3.766116E+05
  1.103470E+07   2.894996E+08   2.894996E+08   2.895448E+08   3.762731E+05
  1.105378E+07   2.893251E+08   2.893251E+08   2.893702E+08   3.759337E+05
  1.107289E+07   2.891501E+08   2.891501E+08   2.891951E+08   3.755933E+05
  1.109204E+07   2.889745E+08   2.889745E+08   2.890195E+08   3.752520E+05
  1.111121E+07   2.887984E+08   2.887984E+08   2.888435E+08   3.749098E+05
  1.113042E+07   2.886219E+08   2.886219E+08   2.886668E+08   3.745667E+05
  1.114966E+07   2.884448E+08   2.884448E+08   2.884897E+08   3.742226E+05
  1.116894E+07   2.882672E+08   2.882672E+08   2.883121E+08   3.738775E+05
  1.118825E+07   2.880891E+08   2.880891E+08   2.881339E+08   3.735316E+05
  1.120759E+07   2.879104E+08   2.879104E+08   2.879553E+08   3.731847E+05
